word,label,text
calcula,foarte familiar,"În încercarea de a îmbunătăți acuratețea, armata a angajat un grup mare de matematicieni pentru a calcula continuu ecuațiile diferențiale necesare pentru rezolvarea tabelelor de tragere balistică."
continuu,nici simplu nici complex,"În încercarea de a îmbunătăți acuratețea, armata a angajat un grup mare de matematicieni pentru a calcula continuu ecuațiile diferențiale necesare pentru rezolvarea tabelelor de tragere balistică."
anuale,foarte familiar,"La multe specii anuale   în condiții nefavorabile  de uscăciune sau de frig, există  doar sămânța."
nefavorabile,nici simplu nici complex,"La multe specii anuale în condiții nefavorabile de uscăciune sau de frig, există doar sămânța."
există,foarte familiar,"La multe specii anuale în condiții nefavorabile de uscăciune sau de frig, există doar sămânța."
nordul,foarte familiar,"În  nordul  Europei (nordul Germaniei, Țările de Jos și Franța), clasa de mijloc avea  tendința  de a fi protestantă, ceea ce corespundea  cu etica și filozofia muncii."
tendința,simplu,"În nordul Europei (nordul Germaniei, Țările de Jos și Franța), clasa de mijloc avea tendința de a fi protestantă, ceea ce corespundea cu etica și filozofia muncii."
corespundea,simplu,"În nordul Europei (nordul Germaniei, Țările de Jos și Franța), clasa de mijloc avea tendința de a fi protestantă, ceea ce corespundea cu etica și filozofia muncii."
suficient,foarte familiar,"Pentru a obține acest câmp, camera trebuie să fie  suficient  de reverberantă, iar frecvențele  trebuie să fie suficient de înalte pentru a evita efectele modurilor predominante ."
frecvențele,complex,"Pentru a obține acest câmp, camera trebuie să fie suficient de reverberantă, iar frecvențele trebuie să fie suficient de înalte pentru a evita efectele modurilor predominante."
predominante,nici simplu nici complex,"Pentru a obține acest câmp, camera trebuie să fie suficient de reverberantă, iar frecvențele trebuie să fie suficient de înalte pentru a evita efectele modurilor predominante."
frecvent,foarte familiar,"În chimia organică, carbonul este utilizat foarte frecvent , astfel încât chimiștii  știu că există un atom de carbon la capetele fiecărei linii care nu este etichetată în mod explicit ."
chimiștii,foarte familiar,"În chimia organică, carbonul este utilizat foarte frecvent, astfel încât chimiștii știu că există un atom de carbon la capetele fiecărei linii care nu este etichetată în mod explicit."
explicit,complex,"În chimia organică, carbonul este utilizat foarte frecvent, astfel încât chimiștii știu că există un atom de carbon la capetele fiecărei linii care nu este etichetată în mod explicit."
programare,foarte familiar,"În contextul limbajelor de programare , în cazul limbajelor declarative , se furnizează date și reguli computerului, care pot fi apoi interogate  pentru a oferi date înapoi."
declarative,complex,"În contextul limbajelor de programare, în cazul limbajelor declarative, se furnizează date și reguli computerului, care pot fi apoi interogate pentru a oferi date înapoi."
interogate,nici simplu nici complex,"În contextul limbajelor de programare, în cazul limbajelor declarative, se furnizează date și reguli computerului, care pot fi apoi interogate pentru a oferi date înapoi."
nimeni,foarte familiar,"În exemplul de mai sus, cantitatea conservată ar fi șosetele, sistemul ar fi uscătorul, iar sistemul este închis atâta timp cât nimeni  nu introduce  sau scoate șosete  din uscător."
introduce,simplu,"În exemplul de mai sus, cantitatea conservată ar fi șosetele, sistemul ar fi uscătorul, iar sistemul este închis atâta timp cât nimeni nu introduce sau scoate șosete din uscător."
șosete,foarte familiar,"În exemplul de mai sus, cantitatea conservată ar fi șosetele, sistemul ar fi uscătorul, iar sistemul este închis atâta timp cât nimeni nu introduce sau scoate șosete din uscător."
moleculei,nu cunosc,"În etapa finală, unul dintre hidrogenii moleculei  de apă legată  este atacat  de o altă moleculă de apă, lăsând un alcool."
legată,complex,"În etapa finală, unul dintre hidrogenii moleculei de apă legată este atacat de o altă moleculă de apă, lăsând un alcool."
atacat,simplu,"În etapa finală, unul dintre hidrogenii moleculei de apă legată este atacat de o altă moleculă de apă, lăsând un alcool."
implementare,complex,"În aceste cazuri, rolul agentului de implementare  este de a furniza inputurile de bază, inclusiv, dar nu numai, capitalul care va da startul proiectului și îi va permite  acestuia să continue sub propriul impuls după plecarea agentului de implementare  ."
permite,nici simplu nici complex,"În aceste cazuri, rolul agentului de implementare este de a furniza inputurile de bază, inclusiv, dar nu numai, capitalul care va da startul proiectului și îi va permite acestuia să continue sub propriul impuls după plecarea agentului de implementare ."
implementare,complex,"În aceste cazuri, rolul agentului de implementare este de a furniza inputurile de bază, inclusiv, dar nu numai, capitalul care va da startul proiectului și îi va permite acestuia să continue sub propriul impuls după plecarea agentului de implementare."
analogie,complex,"În acest sistem, compușii sunt denumiți prin analogie  cu gliceraldehida, ceea ce produce în general denumiri neambigue, dar este cel mai ușor  de observat în cazul micilor biomolecule  similare gliceraldehidei."
ușor,foarte familiar,"În acest sistem, compușii sunt denumiți prin analogie cu gliceraldehida, ceea ce produce în general denumiri neambigue, dar este cel mai ușor de observat în cazul micilor biomolecule similare gliceraldehidei."
biomolecule,nu cunosc,"În acest sistem, compușii sunt denumiți prin analogie cu gliceraldehida, ceea ce produce în general denumiri neambigue, dar este cel mai ușor de observat în cazul micilor biomolecule similare gliceraldehidei."
prezentate,foarte familiar,În cadrul conferinței au fost prezentate  datele inițiale ale analizei medicamentului pentru boli cardiovasculare   simvastatin .
cardiovasculare,complex,În cadrul conferinței au fost prezentate datele inițiale ale analizei medicamentului pentru boli cardiovasculare simvastatin.
simvastatin,nu cunosc,În cadrul conferinței au fost prezentate datele inițiale ale analizei medicamentului pentru boli cardiovasculare simvastatin.
trece,nu cunosc,"În schimb, trece  imediat  la biții de oprire, ceea ce reprezintă o recunoaștere  a faptului că verificarea parității la acest nivel este cu adevărat inutilă."
imediat,foarte familiar,"În schimb, trece imediat la biții de oprire, ceea ce reprezintă o recunoaștere a faptului că verificarea parității la acest nivel este cu adevărat inutilă."
recunoaștere,simplu,"În schimb, trece imediat la biții de oprire, ceea ce reprezintă o recunoaștere a faptului că verificarea parității la acest nivel este cu adevărat inutilă."
bazați,foarte familiar,"În loc să vă bazați  pe faptul că aceștia au shell  potrivit, puteți  specifica  pur și simplu ce shell ar trebui să folosească."
shell,nu cunosc,"În loc să vă bazați pe faptul că aceștia au shell potrivit, puteți specifica pur și simplu ce shell ar trebui să folosească."
specifica,nici simplu nici complex,"În loc să vă bazați pe faptul că aceștia au shell potrivit, puteți specifica pur și simplu ce shell ar trebui să folosească."
Conexiunile,nici simplu nici complex,Conexiunile  intercelulare permit heterocitelor  să transporte azotul fixat  către celulele vecine și să primească carbohidrați.
heterocitelor,nu cunosc,Conexiunile intercelulare permit heterocitelor să transporte azotul fixat către celulele vecine și să primească carbohidrați.
fixat,complex,Conexiunile intercelulare permit heterocitelor să transporte azotul fixat către celulele vecine și să primească carbohidrați.
grupate,foarte familiar,"Oasele neregulate au forme deosebite, nu pot fi grupate  sub capetele precedente  și sunt folosite pentru atașarea  mușchilor și pentru articulații."
precedente,simplu,"Oasele neregulate au forme deosebite, nu pot fi grupate sub capetele precedente și sunt folosite pentru atașarea mușchilor și pentru articulații."
atașarea,nici simplu nici complex,"Oasele neregulate au forme deosebite, nu pot fi grupate sub capetele precedente și sunt folosite pentru atașarea mușchilor și pentru articulații."
buton,foarte familiar,"Adaugă un  buton  la bara de instrumente de editare din editorul de surse, astfel încât este cel mai convenabil pentru paginile de discuții ale utilizatorilor cu legături  roșii, dar poate economisi un clic  sau două și în alte cazuri, chiar dacă nu este la fel de rapid ca Twinkle."
legături,complex,"Adaugă un buton la bara de instrumente de editare din editorul de surse, astfel încât este cel mai convenabil pentru paginile de discuții ale utilizatorilor cu legături roșii, dar poate economisi un clic sau două și în alte cazuri, chiar dacă nu este la fel de rapid ca Twinkle."
clic,foarte familiar,"Adaugă un buton la bara de instrumente de editare din editorul de surse, astfel încât este cel mai convenabil pentru paginile de discuții ale utilizatorilor cu legături roșii, dar poate economisi un clic sau două și în alte cazuri, chiar dacă nu este la fel de rapid ca Twinkle."
urme,foarte familiar,"S-a spus că a trebuit să își croiască drum prin păduri fără urme , ceea ce, fără  îndoială , a fost cazul cel puțin în acest   oraș ."
îndoială,foarte familiar,"S-a spus că a trebuit să își croiască drum prin păduri fără urme, ceea ce, fără îndoială, a fost cazul cel puțin în acest oraș."
oraș,foarte familiar,"S-a spus că a trebuit să își croiască drum prin păduri fără urme, ceea ce, fără îndoială, a fost cazul cel puțin în acest oraș."
pilusul,nu cunosc,"În general, se crede că  pilusul  este  asamblat  de la baza sa, deoarece în membrana celulară se găsește o rezervă de pilină ."
asamblat,nici simplu nici complex,"În general, se crede că pilusul este asamblat de la baza sa, deoarece în membrana celulară se găsește o rezervă de pilină."
pilină,nu cunosc,"În general, se crede că pilusul este asamblat de la baza sa, deoarece în membrana celulară se găsește o rezervă de pilină."
mixtă,nici simplu nici complex,"Este important ca atunci când planificați o lecție de învățare mixtă  în clasele  primare să vă concentrați pe o unitate de studiu, apoi să o împletiți  cu tehnologia."
clasele,foarte familiar,"Este important ca atunci când planificați o lecție de învățare mixtă în clasele primare să vă concentrați pe o unitate de studiu, apoi să o împletiți cu tehnologia."
împletiți,simplu,"Este important ca atunci când planificați o lecție de învățare mixtă în clasele primare să vă concentrați pe o unitate de studiu, apoi să o împletiți cu tehnologia."
imunitar,simplu,"Este utilizat de sistemul imunitar , pentru sinteza ADN-ului, pentru vindecarea  rănilor și pentru creșterea și dezvoltarea normală în perioadele cu activitate hormonală ."
vindecarea,foarte familiar,"Este utilizat de sistemul imunitar, pentru sinteza ADN-ului, pentru vindecarea rănilor și pentru creșterea și dezvoltarea normală în perioadele cu activitate hormonală."
hormonală,nici simplu nici complex,"Este utilizat de sistemul imunitar, pentru sinteza ADN-ului, pentru vindecarea rănilor și pentru creșterea și dezvoltarea normală în perioadele cu activitate hormonală."
repetat,foarte familiar,"Acesta prezintă în mod repetat  ilustrații  ale cercetașilor în scene însorite de munte, fără niciun  fel de pălării."
ilustrații,simplu,"Acesta prezintă în mod repetat ilustrații ale cercetașilor în scene însorite de munte, fără niciun fel de pălării."
niciun,foarte familiar,"Acesta prezintă în mod repetat ilustrații ale cercetașilor în scene însorite de munte, fără niciun fel de pălării."
descoperită,simplu,"A fost descoperită  de tonți  și de alți vorbitori de engleză și, pentru o vreme,  postarea  între cele două limbi a înflorit."
tonți,complex,"A fost descoperită de tonți și de alți vorbitori de engleză și, pentru o vreme, postarea între cele două limbi a înflorit."
postarea,simplu,"A fost descoperită de tonți și de alți vorbitori de engleză și, pentru o vreme, postarea între cele două limbi a înflorit."
corespunde,simplu,"Vă va duce la pagina care corespunde  cererii dumneavoastră, altfel  va afișa  rezultatele căutării."
altfel,foarte familiar,"Vă va duce la pagina care corespunde cererii dumneavoastră, altfel va afișa rezultatele căutării."
afișa,foarte familiar,"Vă va duce la pagina care corespunde cererii dumneavoastră, altfel va afișa rezultatele căutării."
Hidrogenul,complex,"Hidrogenul  său este ușor de îndepărtat, astfel încât serina  și treonina acționează adesea ca donatori  de hidrogen în enzime."
serina,nu cunosc,"Hidrogenul său este ușor de îndepărtat, astfel încât serina și treonina acționează adesea ca donatori de hidrogen în enzime."
donatori,nici simplu nici complex,"Hidrogenul său este ușor de îndepărtat, astfel încât serina și treonina acționează adesea ca donatori de hidrogen în enzime."
răsturnat,nu cunosc,"James a fost răsturnat  (din punct de vedere tehnic  a fost abdicat  de Parlament) în Revoluția Glorioasă din 1688, care a avut loc fără vărsare de sânge."
tehnic,nici simplu nici complex,"James a fost răsturnat (din punct de vedere tehnic a fost abdicat de Parlament) în Revoluția Glorioasă din 1688, care a avut loc fără vărsare de sânge."
abdicat,simplu,"James a fost răsturnat (din punct de vedere tehnic a fost abdicat de Parlament) în Revoluția Glorioasă din 1688, care a avut loc fără vărsare de sânge."
analizat,simplu,"În cele din urmă, studiul a  analizat  conversia fosfolipidelor  bogate  în polinesaturate în triacilgliceride prin intermediul unei căi a fosfolipazei  C."
bogate,foarte familiar,"În cele din urmă, studiul a analizat conversia fosfolipidelor bogate în polinesaturate în triacilgliceride prin intermediul unei căi a fosfolipazei C."
fosfolipazei,nu cunosc,"În cele din urmă, studiul a analizat conversia fosfolipidelor bogate în polinesaturate în triacilgliceride prin intermediul unei căi a fosfolipazei C."
covalență,complex,"Structurile cu puncte Lewis sunt utile pentru a introduce ideea de covalență  și de legătură  în moleculele mici, dar alte tipuri de modele au o capacitate mult mai mare de a comunica   concepte chimice."
legătură,nici simplu nici complex,"Structurile cu puncte Lewis sunt utile pentru a introduce ideea de covalență și de legătură în moleculele mici, dar alte tipuri de modele au o capacitate mult mai mare de a comunica concepte chimice."
comunica,foarte familiar,"Structurile cu puncte Lewis sunt utile pentru a introduce ideea de covalență și de legătură în moleculele mici, dar alte tipuri de modele au o capacitate mult mai mare de a comunica concepte chimice."
tablouri,nu cunosc,"Ca și în cazul creării de tablouri  fără alocare dinamică , programatorul trebuie să inițializeze tabloul  cu valori sensibile înainte de a-l utiliza."
dinamică,complex,"Ca și în cazul creării de tablouri fără alocare dinamică, programatorul trebuie să inițializeze tabloul cu valori sensibile înainte de a-l utiliza."
tabloul,nu cunosc,"Ca și în cazul creării de tablouri fără alocare dinamică, programatorul trebuie să inițializeze tabloul cu valori sensibile înainte de a-l utiliza."
generată,simplu,"Poșta este generată  intern de către sistemul Postfix însuși, pentru a notifica  poștașul  despre o problemă (această cale este, de asemenea, indicată cu săgeata fără etichetă)."
notifica,foarte familiar,"Poșta este generată intern de către sistemul Postfix însuși, pentru a notifica poștașul despre o problemă (această cale este, de asemenea, indicată cu săgeata fără etichetă)."
poștașul,foarte familiar,"Poșta este generată intern de către sistemul Postfix însuși, pentru a notifica poștașul despre o problemă (această cale este, de asemenea, indicată cu săgeata fără etichetă)."
federații,simplu,Multe federații  folosesc aceste subvenții  pentru a corecta dezechilibrele dintre impozite și  cheltuieli  la diferite niveluri de guvernare.
subvenții,nici simplu nici complex,Multe federații folosesc aceste subvenții pentru a corecta dezechilibrele dintre impozite și cheltuieli la diferite niveluri de guvernare.
cheltuieli,simplu,Multe federații folosesc aceste subvenții pentru a corecta dezechilibrele dintre impozite și cheltuieli la diferite niveluri de guvernare.
protiste,nu cunosc,"Multe protiste  de apă dulce au vacuole  contractile care pompează excesul de apă din celulă, menținând astfel  o concentrație adecvată de ioni și molecule în interiorul celulei."
vacuole,nu cunosc,"Multe protiste de apă dulce au vacuole contractile care pompează excesul de apă din celulă, menținând astfel o concentrație adecvată de ioni și molecule în interiorul celulei."
astfel,foarte familiar,"Multe protiste de apă dulce au vacuole contractile care pompează excesul de apă din celulă, menținând astfel o concentrație adecvată de ioni și molecule în interiorul celulei."
nutritiv,simplu,"Laptele este un aliment nutritiv  valoros, oferind vitamine și grăsimi  esențiale celor care îl pot digera în mod corespunzător ."
grăsimi,foarte familiar,"Laptele este un aliment nutritiv valoros, oferind vitamine și grăsimi esențiale celor care îl pot digera în mod corespunzător."
corespunzător,simplu,"Laptele este un aliment nutritiv valoros, oferind vitamine și grăsimi esențiale celor care îl pot digera în mod corespunzător."
emoticoanelor,simplu,"Utilizarea modernă a emoticoanelor  în discuțiile electronice  se datorează , în general, unei propuneri din 1982.>>"
electronice,foarte familiar,"Utilizarea modernă a emoticoanelor în discuțiile electronice se datorează, în general, unei propuneri din 1982.>>"
datorează,foarte familiar,"Utilizarea modernă a emoticoanelor în discuțiile electronice se datorează, în general, unei propuneri din 1982.>>"
introduce,foarte familiar,"Cele mai multe interogări DNS (cum ar fi cererile de rezolvare a numelui) utilizează conexiuni UDP, deoarece cantitatea de date transferate este mică, iar stabilirea sesiunii ar introduce  un trafic  și o sarcină inutile  asupra serverelor de nume."
trafic,nici simplu nici complex,"Cele mai multe interogări DNS (cum ar fi cererile de rezolvare a numelui) utilizează conexiuni UDP, deoarece cantitatea de date transferate este mică, iar stabilirea sesiunii ar introduce un trafic și o sarcină inutile asupra serverelor de nume."
inutile,foarte familiar,"Cele mai multe interogări DNS (cum ar fi cererile de rezolvare a numelui) utilizează conexiuni UDP, deoarece cantitatea de date transferate este mică, iar stabilirea sesiunii ar introduce un trafic și o sarcină inutile asupra serverelor de nume."
Conflictele,foarte familiar,Conflictele  multiple  consecutive  sunt observate și vor genera un mesaj ușor  diferit.
consecutive,simplu,Conflictele multiple consecutive sunt observate și vor genera un mesaj ușor diferit.
ușor,foarte familiar,Conflictele multiple consecutive sunt observate și vor genera un mesaj ușor diferit.
încearcă,foarte familiar,"Aproape de sfârșitul războiului, Germania  încearcă  să lupte  pentru o ultimă luptă  cu Aliații."
lupte,foarte familiar,"Aproape de sfârșitul războiului, Germania încearcă să lupte pentru o ultimă luptă cu Aliații."
luptă,foarte familiar,"Aproape de sfârșitul războiului, Germania încearcă să lupte pentru o ultimă luptă cu Aliații."
alianță,simplu,"Două sau mai multe state nu vor încheia niciun tratat, confederație sau alianță  între ele, fără consimțământul Statelor Unite în Congresul reunit, specificând cu exactitate  scopurile  pentru care se încheie și durata de valabilitate a acestuia."
exactitate,simplu,"Două sau mai multe state nu vor încheia niciun tratat, confederație sau alianță între ele, fără consimțământul Statelor Unite în Congresul reunit, specificând cu exactitate scopurile pentru care se încheie și durata de valabilitate a acestuia."
scopurile,foarte familiar,"Două sau mai multe state nu vor încheia niciun tratat, confederație sau alianță între ele, fără consimțământul Statelor Unite în Congresul reunit, specificând cu exactitate scopurile pentru care se încheie și durata de valabilitate a acestuia."
discuții,foarte familiar,"Adesea, paginile de discuții  ale  subiectelor  controversate pot fi foarte intens  utilizate."
subiectelor,simplu,"Adesea, paginile de discuții ale subiectelor controversate pot fi foarte intens utilizate."
intens,simplu,"Adesea, paginile de discuții ale subiectelor controversate pot fi foarte intens utilizate."
vestice,foarte familiar,"Pe partea germană, însă, s-a format un decalaj între cele mai vestice  corpuri de armată, iar înaintarea  rapidă  a epuizat trupele."
înaintarea,foarte familiar,"Pe partea germană, însă, s-a format un decalaj între cele mai vestice corpuri de armată, iar înaintarea rapidă a epuizat trupele."
rapidă,foarte familiar,"Pe partea germană, însă, s-a format un decalaj între cele mai vestice corpuri de armată, iar înaintarea rapidă a epuizat trupele."
menționat,foarte familiar,"Un lucru important de menționat  este faptul că caracterele pentru numerale  sunt reprezentate diferit de numărul lor corespunzător , i.e."
numerale,nici simplu nici complex,"Un lucru important de menționat este faptul că caracterele pentru numerale sunt reprezentate diferit de numărul lor corespunzător, i.e."
corespunzător,simplu,"Un lucru important de menționat este faptul că caracterele pentru numerale sunt reprezentate diferit de numărul lor corespunzător, i.e."
participanții,simplu,"La o săptămână de la ultimul comentariu, dacă participanții  au ajuns  în mare parte la un consens  cu privire la ceea ce trebuie făcut, un administrator va lua măsuri."
ajuns,foarte familiar,"La o săptămână de la ultimul comentariu, dacă participanții au ajuns în mare parte la un consens cu privire la ceea ce trebuie făcut, un administrator va lua măsuri."
consens,nici simplu nici complex,"La o săptămână de la ultimul comentariu, dacă participanții au ajuns în mare parte la un consens cu privire la ceea ce trebuie făcut, un administrator va lua măsuri."
dubioasă,simplu,"Doar Piatra Învierii i se pare dubioasă  pentru Hermione, deși Harry speră  că aceasta i-ar putea învia  părinții morți."
speră,foarte familiar,"Doar Piatra Învierii i se pare dubioasă pentru Hermione, deși Harry speră că aceasta i-ar putea învia părinții morți."
învia,simplu,"Doar Piatra Învierii i se pare dubioasă pentru Hermione, deși Harry speră că aceasta i-ar putea învia părinții morți."
concentrează,simplu,"Chimia organică se concentrează  asupra carbonului și urmărește mișcarea electronilor în lanțurile și inelele de carbon, precum și modul în care electronii sunt împărțiți  cu alți atomi  de carbon și heteroatomi."
împărțiți,foarte familiar,"Chimia organică se concentrează asupra carbonului și urmărește mișcarea electronilor în lanțurile și inelele de carbon, precum și modul în care electronii sunt împărțiți cu alți atomi de carbon și heteroatomi."
atomi,nici simplu nici complex,"Chimia organică se concentrează asupra carbonului și urmărește mișcarea electronilor în lanțurile și inelele de carbon, precum și modul în care electronii sunt împărțiți cu alți atomi de carbon și heteroatomi."
înmoaie,foarte familiar,"În timp, carnea se înmoaie  și își dezvoltă mai mult gustul, iar pentru anumite tipuri de carne acest proces poate fi prelungit  cu grijă  printr-un proces numit învechire."
prelungit,simplu,"În timp, carnea se înmoaie și își dezvoltă mai mult gustul, iar pentru anumite tipuri de carne acest proces poate fi prelungit cu grijă printr-un proces numit învechire."
grijă,foarte familiar,"În timp, carnea se înmoaie și își dezvoltă mai mult gustul, iar pentru anumite tipuri de carne acest proces poate fi prelungit cu grijă printr-un proces numit învechire."
capota,simplu,Imaginați-vă că deschideți capota  unei mașini și găsiți o mașină de spălat  în locul motorului .
spălat,foarte familiar,Imaginați-vă că deschideți capota unei mașini și găsiți o mașină de spălat în locul motorului.
motorului,foarte familiar,Imaginați-vă că deschideți capota unei mașini și găsiți o mașină de spălat în locul motorului.
entitate,complex,"Proiectele de lege private afectează o anumită companie, persoană sau altă entitate  (de exemplu, autorizarea unor construcții  majore pe anumite  terenuri publice)."
construcții,foarte familiar,"Proiectele de lege private afectează o anumită companie, persoană sau altă entitate (de exemplu, autorizarea unor construcții majore pe anumite terenuri publice)."
anumite,foarte familiar,"Proiectele de lege private afectează o anumită companie, persoană sau altă entitate (de exemplu, autorizarea unor construcții majore pe anumite terenuri publice)."
lacuri,foarte familiar,"Cu dimensiuni variate, de la  lacuri  de mari dimensiuni și văi închise la iazuri în miniatură, aceste depresiuni  au fost lăsate de gheața îngropată care s-a topit în cele din urmă ."
depresiuni,complex,"Cu dimensiuni variate, de la lacuri de mari dimensiuni și văi închise la iazuri în miniatură, aceste depresiuni au fost lăsate de gheața îngropată care s-a topit în cele din urmă."
urmă,simplu,"Cu dimensiuni variate, de la lacuri de mari dimensiuni și văi închise la iazuri în miniatură, aceste depresiuni au fost lăsate de gheața îngropată care s-a topit în cele din urmă."
înfășura,complex,"Nu uitați că textul va curge și se va înfășura  diferit pentru alți utilizatori, în funcție de browserul ales   rezoluția ecranului, dimensiunea implicită  a fontului, opțiunile de accesibilitate, numărul de bare de instrumente și bare laterale (cum ar fi panourile de mesagerie instantanee) și altele."
ales,foarte familiar,"Nu uitați că textul va curge și se va înfășura diferit pentru alți utilizatori, în funcție de browserul ales rezoluția ecranului, dimensiunea implicită a fontului, opțiunile de accesibilitate, numărul de bare de instrumente și bare laterale (cum ar fi panourile de mesagerie instantanee) și altele."
implicită,complex,"Nu uitați că textul va curge și se va înfășura diferit pentru alți utilizatori, în funcție de browserul ales rezoluția ecranului, dimensiunea implicită a fontului, opțiunile de accesibilitate, numărul de bare de instrumente și bare laterale (cum ar fi panourile de mesagerie instantanee) și altele."
Respirația,foarte familiar,Respirația  de salvare este utilizată dacă victima  nu începe   să respire atunci când se deschid căile respiratorii.
victima,foarte familiar,Respirația de salvare este utilizată dacă victima nu începe să respire atunci când se deschid căile respiratorii.
începe,foarte familiar,Respirația de salvare este utilizată dacă victima nu începe să respire atunci când se deschid căile respiratorii.
degetelor,foarte familiar,"Tampoanele sensibile ale degetelor  noastre, folosite ca antene tactile, detectează cea mai mică  tresărire, încordare sau ezitare  de răspuns."
mică,foarte familiar,"Tampoanele sensibile ale degetelor noastre, folosite ca antene tactile, detectează cea mai mică tresărire, încordare sau ezitare de răspuns."
ezitare,nici simplu nici complex,"Tampoanele sensibile ale degetelor noastre, folosite ca antene tactile, detectează cea mai mică tresărire, încordare sau ezitare de răspuns."
aranjează,simplu,"Ea aranjează  împrumutul unui reparator de la un concurent, dar între timp organizează  un număr mare de oameni cu lanterne într-un sistem manual  de semnalizare."
organizează,simplu,"Ea aranjează împrumutul unui reparator de la un concurent, dar între timp organizează un număr mare de oameni cu lanterne într-un sistem manual de semnalizare."
manual,foarte familiar,"Ea aranjează împrumutul unui reparator de la un concurent, dar între timp organizează un număr mare de oameni cu lanterne într-un sistem manual de semnalizare."
surprinsă,foarte familiar,"Fusese surprinsă  de faptul că Taggart trecuse  într-o zi, din senin, prin camera ei de mahala ."
trecuse,foarte familiar,"Fusese surprinsă de faptul că Taggart trecuse într-o zi, din senin, prin camera ei de mahala."
mahala,nici simplu nici complex,"Fusese surprinsă de faptul că Taggart trecuse într-o zi, din senin, prin camera ei de mahala."
manualelor,foarte familiar,"Deoarece majoritatea manualelor  sunt elaborate de către sau pe baza contribuțiilor  experților în domeniu, această cerință este, de obicei, bine respectată ."
contribuțiilor,nici simplu nici complex,"Deoarece majoritatea manualelor sunt elaborate de către sau pe baza contribuțiilor experților în domeniu, această cerință este, de obicei, bine respectată."
respectată,nici simplu nici complex,"Deoarece majoritatea manualelor sunt elaborate de către sau pe baza contribuțiilor experților în domeniu, această cerință este, de obicei, bine respectată."
elementară,complex,Deoarece ideea elementară  de funcții este mai bine înțeleasă  din punct de vedere clasic  o vom folosi în continuare.
înțeleasă,foarte familiar,Deoarece ideea elementară de funcții este mai bine înțeleasă din punct de vedere clasic o vom folosi în continuare.
clasic,nici simplu nici complex,Deoarece ideea elementară de funcții este mai bine înțeleasă din punct de vedere clasic o vom folosi în continuare.
descoperirilor,complex,"Unele dintre aceste variații se referă la comisioane, protecția împotriva descoperirilor  de cont, soldurile  minime , legăturile permise între conturi (de exemplu, conturi curente  și de economii) și regulile de deschidere a contului."
minime,simplu,"Unele dintre aceste variații se referă la comisioane, protecția împotriva descoperirilor de cont, soldurile minime, legăturile permise între conturi (de exemplu, conturi curente și de economii) și regulile de deschidere a contului."
curente,complex,"Unele dintre aceste variații se referă la comisioane, protecția împotriva descoperirilor de cont, soldurile minime, legăturile permise între conturi (de exemplu, conturi curente și de economii) și regulile de deschidere a contului."
normal,foarte familiar,"Este posibil ca unele părți să nu fie consumate niciodată, iar altele nu sunt procesate în mod  normal  ca și carne  cușer  în Statele Unite, din cauza muncii suplimentare pe care o implică."
carne,foarte familiar,"Este posibil ca unele părți să nu fie consumate niciodată, iar altele nu sunt procesate în mod normal ca și carne cușer în Statele Unite, din cauza muncii suplimentare pe care o implică."
cușer,complex,"Este posibil ca unele părți să nu fie consumate niciodată, iar altele nu sunt procesate în mod normal ca și carne cușer în Statele Unite, din cauza muncii suplimentare pe care o implică."
ablativul,nu cunosc,"Unii elevi consideră că ablativul  este dificil, deoarece uneori seamănă cu nominativul  singular, cu dativul  plural sau cu niciunul dintre acestea."
nominativul,complex,"Unii elevi consideră că ablativul este dificil, deoarece uneori seamănă cu nominativul singular, cu dativul plural sau cu niciunul dintre acestea."
dativul,complex,"Unii elevi consideră că ablativul este dificil, deoarece uneori seamănă cu nominativul singular, cu dativul plural sau cu niciunul dintre acestea."
manipulați,nici simplu nici complex,Uneori va trebui să manipulați  expresii  într-o formă utilizabilă înainte de a putea efectua  operații de calcul.
expresii,nu cunosc,Uneori va trebui să manipulați expresii într-o formă utilizabilă înainte de a putea efectua operații de calcul.
efectua,simplu,Uneori va trebui să manipulați expresii într-o formă utilizabilă înainte de a putea efectua operații de calcul.
termice,simplu,Oțelurile sunt adesea supuse la o varietate de tratamente termice  concepute pentru a produce diverse combinații de faze stabile  și  metastabile  ale fierului.
stabile,complex,Oțelurile sunt adesea supuse la o varietate de tratamente termice concepute pentru a produce diverse combinații de faze stabile și metastabile ale fierului.
metastabile,nu cunosc,Oțelurile sunt adesea supuse la o varietate de tratamente termice concepute pentru a produce diverse combinații de faze stabile și metastabile ale fierului.
cavitate,nu cunosc,O astfel de cavitate  poate oferi numeroase  avantaje funcționale .
numeroase,simplu,O astfel de cavitate poate oferi numeroase avantaje funcționale.
funcționale,complex,O astfel de cavitate poate oferi numeroase avantaje funcționale.
conectare,foarte familiar,"Un astfel de acces ar putea fi utilizat pentru autentificarea la conectare , crearea unui nou cont de utilizator sau salvarea de informații textuale  pentru a fi recuperate  și studiate în viitor."
textuale,simplu,"Un astfel de acces ar putea fi utilizat pentru autentificarea la conectare, crearea unui nou cont de utilizator sau salvarea de informații textuale pentru a fi recuperate și studiate în viitor."
recuperate,simplu,"Un astfel de acces ar putea fi utilizat pentru autentificarea la conectare, crearea unui nou cont de utilizator sau salvarea de informații textuale pentru a fi recuperate și studiate în viitor."
